filename,error_type,inject_at_move,total_moves,original_move,corrupted_move,cascade_length
game_000540.pgn,3,24,74,e5,e5,
game_000541.pgn,2,11,80,Qxc5,Oxc5,
game_000542.pgn,2,47,74,Qc5,Oc5,
game_000543.pgn,4,25,39,Ne7,Ne7,13
game_000544.pgn,1,4,84,Qxd4,Rb9,
game_000545.pgn,3,25,42,Nf2,Nf2,
game_000546.pgn,4,11,67,Qe7,Qe7,55
game_000547.pgn,2,54,62,Rd4,Pd4,
game_000548.pgn,4,22,47,Bxe5,Bxe5,24
game_000549.pgn,4,9,53,h5,h5,43
game_000550.pgn,4,19,28,Nxg4,Nxg4,8
game_000551.pgn,1,29,99,Bd7,Ka9,
game_000552.pgn,1,19,66,O-O,Nz5,
game_000553.pgn,4,23,80,Bc5,Bc5,56
game_000554.pgn,3,34,43,Nxg4,Nxg4,
game_000555.pgn,3,4,28,Bf4,Bf4,
game_000556.pgn,2,69,88,Kg6,Xg6,
game_000557.pgn,2,6,77,c3,c4,
game_000558.pgn,2,7,24,Na5,Ma5,
game_000559.pgn,3,9,57,Qa5,Qa5,
game_000560.pgn,3,20,69,f5,f5,
game_000561.pgn,2,32,39,Nc5,Mc5,
game_000562.pgn,4,11,86,g6,g6,74
game_000563.pgn,3,36,52,Rbd1,Rbd1,
game_000564.pgn,4,23,62,Be6,Be6,38
game_000565.pgn,4,75,81,Kd7,Kd7,5
game_000566.pgn,3,4,82,Bc4,Bc4,
game_000567.pgn,1,45,80,Qf4,Rb9,
game_000568.pgn,4,38,43,Kd1,Kd1,4
game_000569.pgn,1,22,68,cxb4,Qh8,
game_000570.pgn,1,22,28,fxg6,Bh9,
game_000571.pgn,2,17,25,e6,e7,
game_000572.pgn,2,9,50,Bxc3+,8xc3+,
game_000573.pgn,1,27,45,b6,Nz5,
game_000574.pgn,1,6,22,Qe2,Qh8,
game_000575.pgn,3,35,49,Bxe7,Bxe7,
game_000576.pgn,4,3,58,e6,e6,54
game_000577.pgn,2,17,49,Bc5,8c5,
game_000578.pgn,3,15,35,Nb3,Nb3,
game_000579.pgn,2,69,83,Kg8,Xg8,
game_000580.pgn,4,44,67,b4,b4,22
game_000581.pgn,4,44,60,Nb1,Nb1,15
game_000582.pgn,4,25,71,Bd7,Bd7,45
game_000583.pgn,2,8,58,g3,g4,
game_000584.pgn,1,24,38,Bg2,Nz5,
game_000585.pgn,2,16,47,Ba4,8a4,
game_000586.pgn,2,15,52,h4,h5,
game_000587.pgn,2,62,94,Bd2,8d2,
game_000588.pgn,3,52,90,Kd6,Kd6,
game_000589.pgn,4,17,34,Nf6,Nf6,16
game_000590.pgn,1,25,71,cxd5,Bh9,
game_000591.pgn,4,40,48,Rxd5,Rxd5,7
game_000592.pgn,2,52,57,Bxe5,8xe5,
game_000593.pgn,3,19,34,d6,d6,
game_000594.pgn,1,77,85,Kf6,Qh8,
game_000595.pgn,4,51,88,Rb2,Rb2,36
game_000596.pgn,1,81,93,f4+,Nz5,
game_000597.pgn,1,3,56,e6,Qh8,
game_000598.pgn,1,3,83,Bc5,Rb9,
game_000599.pgn,2,43,60,Bd3,8d3,
game_000600.pgn,1,40,58,h5,Qа9,
game_000601.pgn,3,18,44,Bxc5,Bxc5,
game_000602.pgn,1,6,60,Ne5,Qа9,
game_000603.pgn,1,9,24,Bxc5,Rb9,
game_000604.pgn,4,18,51,Nh3,Nh3,32
game_000605.pgn,3,11,63,d5,d5,
game_000606.pgn,1,12,35,Qd2,Rb9,
game_000607.pgn,1,23,59,O-O-O,Ka9,
game_000608.pgn,4,19,50,a5,a5,30
game_000609.pgn,4,60,65,Kf2,Kf2,4
game_000610.pgn,4,12,64,Nd4,Nd4,51
game_000611.pgn,4,40,52,Ra4,Ra4,11
game_000612.pgn,4,25,66,Bb7,Bb7,40
game_000613.pgn,4,59,76,Rf8,Rf8,16
game_000614.pgn,1,25,84,Qc7,Rb9,
game_000615.pgn,3,89,99,Kg2,Kg2,
game_000616.pgn,3,42,59,Qg3,Qg3,
game_000617.pgn,3,41,83,gxh4,gxh4,
game_000618.pgn,3,6,54,e4,e4,
game_000619.pgn,3,25,45,Qd7,Qd7,
game_000620.pgn,2,33,66,Nf6,Mf6,
game_000621.pgn,4,22,57,g4,g4,34
game_000622.pgn,3,67,75,Ke6,Ke6,
game_000623.pgn,1,55,73,h6,Bh9,
game_000624.pgn,3,18,49,h6,h6,
game_000625.pgn,1,9,26,Nb6,Rb9,
game_000626.pgn,1,16,60,exd4,Bh9,
game_000627.pgn,3,20,69,Bd2,Bd2,
game_000628.pgn,3,38,65,Rxe8+,Rxe8+,
game_000629.pgn,4,45,86,Nc4,Nc4,40
game_000630.pgn,4,36,43,fxe3,fxe3,6
game_000631.pgn,4,4,69,e3,e3,64
game_000632.pgn,2,28,94,Qf4,Of4,
game_000633.pgn,3,35,40,Bc5,Bc5,
game_000634.pgn,4,42,73,Rc1,Rc1,30
game_000635.pgn,3,5,90,Bc5,Bc5,
game_000636.pgn,2,67,80,Qxe3,Oxe3,
game_000637.pgn,2,14,29,dxe4,dxe5,
game_000638.pgn,1,39,52,Qxh1,Rb9,
game_000639.pgn,3,3,52,g6,g6,
game_000640.pgn,1,45,51,Rb4,Ka9,
game_000641.pgn,2,12,47,c4,c5,
game_000642.pgn,3,29,43,Nh5,Nh5,
game_000643.pgn,1,41,82,Ne5,Qа9,
game_000644.pgn,4,23,70,Nxf5,Nxf5,46
game_000645.pgn,2,13,34,f6,f7,
game_000646.pgn,3,54,76,Rc7,Rc7,
game_000647.pgn,3,6,53,cxd5,cxd5,
game_000648.pgn,3,41,55,Nxd6,Nxd6,
game_000649.pgn,2,9,40,d6,d7,
game_000650.pgn,4,41,80,Bxh3,Bxh3,38
game_000651.pgn,3,44,51,h3,h3,
game_000652.pgn,4,23,65,fxe5,fxe5,41
game_000653.pgn,2,74,82,Qa4,Oa4,
game_000654.pgn,3,33,51,Qxc7,Qxc7,
game_000655.pgn,3,17,63,f5,f5,
game_000656.pgn,1,35,84,Bc8,Ka9,
game_000657.pgn,1,25,48,d5,Qh8,
game_000658.pgn,2,39,82,Bxf6,8xf6,
game_000659.pgn,3,31,46,Bxf3,Bxf3,
game_000660.pgn,3,53,92,Nc5,Nc5,
game_000661.pgn,1,7,49,Nf6,Ka9,
game_000662.pgn,4,48,55,Kc1,Kc1,6
game_000663.pgn,1,9,83,e5,Nz5,
game_000664.pgn,3,6,30,dxe6,dxe6,
game_000665.pgn,2,35,44,Qb2+,Ob2+,
game_000666.pgn,2,64,98,Qf4+,Of4+,
game_000667.pgn,2,71,79,Qg5,Og5,
game_000668.pgn,4,21,49,Re8,Re8,27
game_000669.pgn,4,6,86,Nd2,Nd2,79
game_000670.pgn,2,23,31,Nxe2,Mxe2,
game_000671.pgn,4,7,70,Nc6,Nc6,62
game_000672.pgn,3,52,58,Bg5,Bg5,
game_000673.pgn,3,48,60,Bd2,Bd2,
game_000674.pgn,3,51,60,Bf3,Bf3,
game_000675.pgn,1,25,74,Bb4,Qа9,
game_000676.pgn,2,23,36,Bb7,8b7,
game_000677.pgn,1,58,63,Qe7,Qа9,
game_000678.pgn,1,22,87,Ne2,Ka9,
game_000679.pgn,2,40,57,Rfe1,Pfe1,
game_000680.pgn,3,23,66,Qf6,Qf6,
game_000681.pgn,2,6,26,Bc4,8c4,
game_000682.pgn,1,20,51,Nxd5,Qh8,
game_000683.pgn,3,5,43,dxc3,dxc3,
game_000684.pgn,1,35,96,Nxe2,Qh8,
game_000685.pgn,1,46,63,Qd3,Nz5,
game_000686.pgn,2,36,59,Qc2,Oc2,
game_000687.pgn,4,27,51,Rb8,Rb8,23
game_000688.pgn,1,19,71,h6,Qh8,
game_000689.pgn,1,12,66,Bf4,Qh8,
game_000690.pgn,3,3,54,Nc6,Nc6,
game_000691.pgn,4,16,36,cxd4,cxd4,19
game_000692.pgn,2,15,41,Bb7,8b7,
game_000693.pgn,1,66,88,Re6,Qа9,
game_000694.pgn,3,16,100,dxe5,dxe5,
game_000695.pgn,4,65,86,b4,b4,20
game_000696.pgn,3,15,31,b4,b4,
game_000697.pgn,1,82,98,g5,Rb9,
game_000698.pgn,3,30,50,Rae1,Rae1,
game_000699.pgn,2,34,67,Qxe4,Oxe4,
game_000700.pgn,4,47,54,Rfe8,Rfe8,6
game_000701.pgn,4,49,68,Qxd4+,Qxd4+,18
game_000702.pgn,1,25,86,Nb6,Qh8,
game_000703.pgn,4,16,47,Nxc6,Nxc6,30
game_000704.pgn,2,15,37,c6,c7,
game_000705.pgn,4,18,51,fxe5,fxe5,32
game_000706.pgn,4,37,61,Be8,Be8,23
game_000707.pgn,4,57,73,Bxd3,Bxd3,15
game_000708.pgn,2,7,36,Nc6,Mc6,
game_000709.pgn,1,28,50,bxa3,Ka9,
game_000710.pgn,3,13,80,h6,h6,
game_000711.pgn,4,24,37,Nf1,Nf1,12
game_000712.pgn,3,75,84,Kf6,Kf6,
game_000713.pgn,4,25,54,b5,b5,28
game_000714.pgn,4,64,76,Rxc6,Rxc6,11
game_000715.pgn,2,70,83,Bd2+,8d2+,
game_000716.pgn,1,3,37,Bc5,Qh8,
game_000717.pgn,3,72,84,b7,b7,
game_000718.pgn,3,9,37,Nf6,Nf6,
game_000719.pgn,2,19,55,Nh5,Mh5,
game_000720.pgn,1,17,29,Bxh3,Bh9,
game_000721.pgn,4,53,93,g6,g6,39
game_000722.pgn,3,31,53,fxg6,fxg6,
game_000723.pgn,4,36,77,Bd1,Bd1,40
game_000724.pgn,1,6,60,Nxd4,Bh9,
game_000725.pgn,3,31,52,Nb4,Nb4,
game_000726.pgn,4,67,97,Rd8,Rd8,29
game_000727.pgn,4,7,64,Nf6,Nf6,56
game_000728.pgn,1,8,59,a3,Qh8,
game_000729.pgn,2,4,60,h3,h4,
game_000730.pgn,3,17,31,exd4,exd4,
game_000731.pgn,4,13,41,c5,c5,27
game_000732.pgn,1,29,57,Ng4+,Rb9,
game_000733.pgn,4,23,98,Bc5,Bc5,74
game_000734.pgn,4,14,48,O-O,O-O,33
game_000735.pgn,1,25,54,Be7,Nz5,
game_000736.pgn,4,16,20,d4,d4,3
game_000737.pgn,2,41,56,Ne4,Me4,
game_000738.pgn,2,7,21,Bc5,8c5,
game_000739.pgn,1,14,27,a4,Qh8,
game_000740.pgn,1,28,94,Bf3,Nz5,
game_000741.pgn,4,13,64,Be7,Be7,50
game_000742.pgn,2,76,90,Rb1,Pb1,
game_000743.pgn,2,20,71,Bb2,8b2,
game_000744.pgn,2,26,79,Nxd5,Mxd5,
game_000745.pgn,1,26,50,Nxd5,Ka9,
game_000746.pgn,2,10,20,Bd3,8d3,
game_000747.pgn,3,18,46,Na3,Na3,
game_000748.pgn,2,46,83,a5,a6,
game_000749.pgn,1,31,37,Qg6,Rb9,
game_000750.pgn,3,7,87,g6,g6,
game_000751.pgn,2,5,38,Qf6,Of6,
game_000752.pgn,4,17,62,Bxg2,Bxg2,44
game_000753.pgn,2,32,40,Bg5,8g5,
game_000754.pgn,4,20,48,Qc2,Qc2,27
game_000755.pgn,3,36,44,Qxe4,Qxe4,
game_000756.pgn,2,9,64,Nf5,Mf5,
game_000757.pgn,1,53,77,Qxc7,Ka9,
game_000758.pgn,2,13,25,Bd7,8d7,
game_000759.pgn,1,35,86,Ke7,Rb9,
game_000760.pgn,1,7,70,d5,Ka9,
game_000761.pgn,1,49,60,Qe3,Nz5,
game_000762.pgn,3,17,33,bxc6,bxc6,
game_000763.pgn,1,52,100,Rh1,Bh9,
game_000764.pgn,3,19,54,cxb4,cxb4,
game_000765.pgn,2,85,100,Kf7,Xf7,
game_000766.pgn,3,40,47,c4,c4,
game_000767.pgn,2,10,33,e4,e5,
game_000768.pgn,1,22,36,f4,Qа9,
game_000769.pgn,2,17,74,Nxc4,Mxc4,
game_000770.pgn,1,48,53,Bxg6,Bh9,
game_000771.pgn,4,39,51,Rad8,Rad8,11
game_000772.pgn,3,13,64,dxe2,dxe2,
game_000773.pgn,1,42,47,Bh3,Bh9,
game_000774.pgn,4,43,67,Rxd5,Rxd5,23
game_000775.pgn,1,51,91,axb6,Rb9,
game_000776.pgn,2,32,41,Bxh3,8xh3,
game_000777.pgn,1,21,49,Re8,Nz5,
game_000778.pgn,4,31,77,dxe4,dxe4,45
game_000779.pgn,4,60,76,Rg1,Rg1,15
game_000780.pgn,2,41,61,Bxe4,8xe4,
game_000781.pgn,2,9,28,Be7,8e7,
game_000782.pgn,1,12,65,Bxf6,Bh9,
game_000783.pgn,1,10,41,Bxh3,Ka9,
game_000784.pgn,2,52,70,hxg5,hxg6,
game_000785.pgn,1,34,46,Qd3,Rb9,
game_000786.pgn,1,57,81,Rh8,Rb9,
game_000787.pgn,2,42,52,f5,f6,
game_000788.pgn,2,66,74,Bc4,8c4,
game_000789.pgn,4,31,63,Qxh6,Qxh6,31
game_000790.pgn,2,33,42,Qb6,Ob6,
game_000791.pgn,4,25,47,exf6,exf6,21
game_000792.pgn,3,4,98,f4,f4,
game_000793.pgn,4,51,60,Bxf2,Bxf2,8
game_000794.pgn,1,11,25,fxe5,Bh9,
game_000795.pgn,1,30,51,Ne4,Bh9,
game_000796.pgn,2,22,26,Nxe3,Mxe3,
game_000797.pgn,4,40,67,Rac1,Rac1,26
game_000798.pgn,2,22,30,b4,b5,
game_000799.pgn,1,21,40,c5,Nz5,
game_000800.pgn,4,11,73,fxe6,fxe6,61
game_000801.pgn,1,63,90,Rf2,Qа9,
game_000802.pgn,2,13,26,Nxe3,Mxe3,
game_000803.pgn,4,50,81,Kxe3,Kxe3,30
game_000804.pgn,4,3,58,e6,e6,54
game_000805.pgn,2,31,72,f5,f6,
game_000806.pgn,4,45,77,Rxf8,Rxf8,31
game_000807.pgn,1,27,57,Qf7,Qh8,
game_000808.pgn,3,6,88,Bc4,Bc4,
game_000809.pgn,1,27,72,bxc5,Rb9,
game_000810.pgn,1,4,34,c3,Ka9,
game_000811.pgn,4,58,63,Rc7,Rc7,4
game_000812.pgn,4,32,41,Ba3,Ba3,8
game_000813.pgn,2,13,61,Ng6,Mg6,
game_000814.pgn,1,40,57,Kf3,Qh8,
game_000815.pgn,1,28,77,Qxd4,Bh9,
game_000816.pgn,1,12,46,fxe4,Qа9,
game_000817.pgn,1,35,47,Qc2,Bh9,
game_000818.pgn,4,49,57,Rxd8,Rxd8,7
game_000819.pgn,1,55,91,Bc4,Nz5,
game_000820.pgn,4,9,81,Na5,Na5,71
game_000821.pgn,2,43,52,d2,d3,
game_000822.pgn,2,31,85,Nc5,Mc5,
game_000823.pgn,3,67,83,Kc8,Kc8,
game_000824.pgn,2,20,34,Kxd1,Xxd1,
game_000825.pgn,2,30,75,Nd5,Md5,
game_000826.pgn,2,5,25,Bb7,8b7,
game_000827.pgn,4,14,30,Be3,Be3,15
game_000828.pgn,1,46,71,Qg8+,Rb9,
game_000829.pgn,1,13,20,Bf5,Qа9,
game_000830.pgn,1,28,77,fxe4,Rb9,
game_000831.pgn,2,37,46,Qe7,Oe7,
game_000832.pgn,4,16,42,Bxh6,Bxh6,25
game_000833.pgn,1,70,83,Qe3,Qа9,
game_000834.pgn,2,36,97,Bxc6,8xc6,
game_000835.pgn,3,40,49,Nc4,Nc4,
game_000836.pgn,4,15,59,h6,h6,43
game_000837.pgn,1,45,55,h5,Nz5,
game_000838.pgn,2,20,92,Qa4,Oa4,
game_000839.pgn,1,23,61,Nd5,Nz5,
game_000840.pgn,3,3,33,d5,d5,
game_000841.pgn,1,20,40,dxe4,Qh8,
game_000842.pgn,2,12,43,Qb3,Ob3,
game_000843.pgn,1,32,87,Na4,Bh9,
game_000844.pgn,4,34,45,Qe6+,Qe6+,10
game_000845.pgn,1,21,99,Nxd2,Qh8,
game_000846.pgn,4,27,54,Qxe6,Qxe6,26
game_000847.pgn,3,52,77,Nxa7,Nxa7,
game_000848.pgn,1,32,60,Kh1,Rb9,
game_000849.pgn,1,47,96,a1=Q,Qh8,
game_000850.pgn,1,57,68,Qxd3+,Qh8,
game_000851.pgn,2,39,75,Nxd3,Mxd3,
game_000852.pgn,3,6,25,Bg5,Bg5,
game_000853.pgn,2,20,82,Qf4,Of4,
game_000854.pgn,4,13,26,Nxc3,Nxc3,12
game_000855.pgn,2,10,79,b3,b4,
game_000856.pgn,2,25,61,e3,e4,
game_000857.pgn,2,12,27,Bd3,8d3,
game_000858.pgn,1,45,59,exd4,Qа9,
game_000859.pgn,1,16,41,O-O,Nz5,
game_000860.pgn,1,53,81,Nc5,Bh9,
game_000861.pgn,4,34,45,Qe5+,Qe5+,10
game_000862.pgn,4,44,65,Kf2,Kf2,20
game_000863.pgn,4,13,57,b6,b6,43
game_000864.pgn,3,24,30,Qd3,Qd3,
game_000865.pgn,4,42,61,g5,g5,18
game_000866.pgn,1,67,73,Kf7,Qа9,
game_000867.pgn,4,43,100,Kg7,Kg7,56
game_000868.pgn,2,39,79,Rd5,Pd5,
game_000869.pgn,2,44,61,dxc5,dxc6,
game_000870.pgn,1,60,91,Kd4,Rb9,
game_000871.pgn,4,30,95,Ne2,Ne2,64
game_000872.pgn,1,19,49,cxd5,Rb9,
game_000873.pgn,2,53,57,Qxb6,Oxb6,
game_000874.pgn,1,4,62,h3,Qа9,
game_000875.pgn,4,26,98,a3,a3,71
game_000876.pgn,4,17,74,h5,h5,56
game_000877.pgn,4,21,41,Ra6,Ra6,19
game_000878.pgn,3,10,70,b4,b4,
game_000879.pgn,4,33,76,Nb4,Nb4,42
game_000880.pgn,3,20,78,a5,a5,
game_000881.pgn,4,6,59,Bc4,Bc4,52
game_000882.pgn,1,77,86,gxh4,Nz5,
game_000883.pgn,4,31,66,Nh5,Nh5,34
game_000884.pgn,4,29,49,Ne4+,Ne4+,19
game_000885.pgn,1,26,33,Qe4,Bh9,
game_000886.pgn,2,7,69,Bc5,8c5,
game_000887.pgn,1,6,54,Qe2,Ka9,
game_000888.pgn,2,4,57,d5,d6,
game_000889.pgn,3,28,54,Re3,Re3,
game_000890.pgn,4,53,73,Qxd4,Qxd4,19
game_000891.pgn,3,65,75,Qxc6,Qxc6,
game_000892.pgn,4,7,50,c6,c6,42
game_000893.pgn,4,7,54,g5,g5,46
game_000894.pgn,1,34,73,Kc2,Bh9,
game_000895.pgn,3,36,87,Kh1,Kh1,
game_000896.pgn,1,51,66,fxe4,Qh8,
game_000897.pgn,4,44,65,Qxe3,Qxe3,20
game_000898.pgn,4,49,79,g6,g6,29
game_000899.pgn,2,44,79,Rxf8+,Pxf8+,
game_000900.pgn,2,53,73,Bb6,8b6,
game_000901.pgn,1,12,39,Bc4,Ka9,
game_000902.pgn,3,19,38,a6,a6,
game_000903.pgn,1,13,100,Nc6,Qа9,
game_000904.pgn,1,52,90,b3,Bh9,
game_000905.pgn,2,24,73,Bxe4,8xe4,
game_000906.pgn,2,43,53,Bg7,8g7,
game_000907.pgn,4,52,58,Bxe7,Bxe7,5
game_000908.pgn,2,7,42,d6,d7,
game_000909.pgn,1,62,76,f4,Bh9,
game_000910.pgn,2,11,68,Bg4,8g4,
game_000911.pgn,1,62,78,Ke2,Nz5,
game_000912.pgn,1,63,71,Rxe1+,Qа9,
game_000913.pgn,3,35,39,Kf8,Kf8,
game_000914.pgn,4,25,86,cxd3,cxd3,60
game_000915.pgn,4,26,31,Nxe7,Nxe7,4
game_000916.pgn,1,9,50,cxd4,Ka9,
game_000917.pgn,1,22,47,O-O,Bh9,
game_000918.pgn,2,48,100,Qb2,Ob2,
game_000919.pgn,1,17,21,Qe7,Rb9,
game_000920.pgn,2,4,63,d5,d6,
game_000921.pgn,2,13,49,Na6,Ma6,
game_000922.pgn,1,40,55,h4,Qh8,
game_000923.pgn,3,4,42,e3,e3,
game_000924.pgn,4,4,52,exd5,exd5,47
game_000925.pgn,3,6,34,e4,e4,
game_000926.pgn,1,35,49,Bxe4,Qh8,
game_000927.pgn,1,9,44,e6,Ka9,
game_000928.pgn,2,54,84,Rxa7,Pxa7,
game_000929.pgn,2,33,41,c5,c6,
game_000930.pgn,4,36,59,Rxe6,Rxe6,22
game_000931.pgn,3,7,33,Qe6,Qe6,
game_000932.pgn,3,31,44,exf3,exf3,
game_000933.pgn,2,19,90,c6,c7,
game_000934.pgn,4,18,45,Ng4,Ng4,26
game_000935.pgn,2,68,84,Kf2,Xf2,
game_000936.pgn,3,25,75,Kf8,Kf8,
game_000937.pgn,2,5,22,d5,d6,
game_000938.pgn,1,53,68,Rd2+,Qh8,
game_000939.pgn,1,18,69,Bd3,Nz5,
game_000940.pgn,1,54,80,a5,Ka9,
game_000941.pgn,3,29,97,Bxf6,Bxf6,
game_000942.pgn,4,50,86,Rxa7,Rxa7,35
game_000943.pgn,1,18,90,Nb5,Qа9,
game_000944.pgn,1,30,68,Bxg7,Ka9,
game_000945.pgn,3,26,55,Qa4+,Qa4+,
game_000946.pgn,4,24,81,f4,f4,56
game_000947.pgn,2,7,75,d5,d6,
game_000948.pgn,3,3,49,e6,e6,
game_000949.pgn,4,23,52,bxc6,bxc6,28
game_000950.pgn,2,29,67,g6,g7,
game_000951.pgn,1,52,66,h3,Nz5,
game_000952.pgn,3,26,43,Kh1,Kh1,
game_000953.pgn,2,17,62,Bc6,8c6,
game_000954.pgn,4,15,29,g6,g6,13
game_000955.pgn,1,24,93,f4,Ka9,
game_000956.pgn,2,10,63,d3,d4,
game_000957.pgn,3,14,52,c4,c4,
game_000958.pgn,4,87,91,Rxf7,Rxf7,3
game_000959.pgn,4,7,32,b5,b5,24
game_000960.pgn,3,56,95,Ba5,Ba5,
game_000961.pgn,2,18,42,Bg5+,8g5+,
game_000962.pgn,2,7,38,Be7,8e7,
game_000963.pgn,3,9,67,O-O,O-O,
game_000964.pgn,3,49,88,Nf7,Nf7,
game_000965.pgn,3,19,47,c5,c5,
game_000966.pgn,1,46,58,Re4,Ka9,
game_000967.pgn,4,33,66,Qxf6,Qxf6,32
game_000968.pgn,2,17,45,Bb6,8b6,
game_000969.pgn,3,6,68,a3,a3,
game_000970.pgn,3,17,69,fxe4,fxe4,
game_000971.pgn,3,42,61,b3,b3,
game_000972.pgn,3,26,65,Nxe5,Nxe5,
game_000973.pgn,3,48,73,Rxb4,Rxb4,
game_000974.pgn,3,7,27,Bxb7,Bxb7,
game_000975.pgn,3,75,97,Kc4,Kc4,
game_000976.pgn,3,55,95,Nc4,Nc4,
game_000977.pgn,3,20,68,Be3,Be3,
game_000978.pgn,3,9,45,O-O,O-O,
game_000979.pgn,3,32,42,Bf3,Bf3,
game_000980.pgn,1,6,24,Be2,Rb9,
game_000981.pgn,2,22,46,O-O-O,0-O-O,
game_000982.pgn,4,8,41,d3,d3,32
game_000983.pgn,2,66,72,a4,a5,
game_000984.pgn,3,15,31,Nh5,Nh5,
game_000985.pgn,1,14,20,Ng5,Qh8,
game_000986.pgn,3,36,49,Bd5,Bd5,
game_000987.pgn,2,9,29,Ke7,Xe7,
game_000988.pgn,2,21,70,O-O,0-O,
game_000989.pgn,4,16,20,Bf4,Bf4,3
game_000990.pgn,4,24,60,Ne2,Ne2,35
game_000991.pgn,1,23,34,Qxd3,Rb9,
game_000992.pgn,3,5,23,Nf6,Nf6,
game_000993.pgn,2,15,54,Nh6,Mh6,
game_000994.pgn,1,32,81,Bxf6,Ka9,
game_000995.pgn,3,15,77,Nd7,Nd7,
game_000996.pgn,4,14,57,Be2,Be2,42
game_000997.pgn,4,18,56,Rxh5,Rxh5,37
game_000998.pgn,3,20,54,Bxc3,Bxc3,
game_000999.pgn,3,9,37,Nf6,Nf6,
game_001000.pgn,2,14,92,O-O,0-O,
game_001001.pgn,4,48,91,Rxc5,Rxc5,42
game_001002.pgn,3,19,70,Re8,Re8,
game_001003.pgn,2,14,100,Nbc3,Mbc3,
game_001004.pgn,3,17,49,e6,e6,
game_001005.pgn,3,42,46,Ne1,Ne1,
game_001006.pgn,2,22,40,Qxc3,Oxc3,
game_001007.pgn,4,7,70,Bb7,Bb7,62
game_001008.pgn,1,37,58,Nd7,Ka9,
game_001009.pgn,1,6,23,f3,Qа9,
game_001010.pgn,3,23,97,a6,a6,
game_001011.pgn,2,45,58,Qxf8,Oxf8,
game_001012.pgn,4,44,53,Nxh6,Nxh6,8
game_001013.pgn,3,14,20,dxe5,dxe5,
game_001014.pgn,2,54,70,cxd4,cxd5,
game_001015.pgn,3,20,91,Nxa8,Nxa8,
game_001016.pgn,2,50,76,Kh3,Xh3,
game_001017.pgn,4,11,100,exd5,exd5,88
game_001018.pgn,2,11,22,d6,d7,
game_001019.pgn,3,23,27,Nh5,Nh5,
game_001020.pgn,1,5,67,Nc6,Rb9,
game_001021.pgn,3,32,76,Bc3,Bc3,
game_001022.pgn,4,4,25,Nc3,Nc3,20
game_001023.pgn,1,10,42,Bb2,Qh8,
game_001024.pgn,4,39,58,Bd6,Bd6,18
game_001025.pgn,4,14,94,e3,e3,79
game_001026.pgn,3,33,44,gxf5,gxf5,
game_001027.pgn,4,8,52,exd5,exd5,43
game_001028.pgn,1,37,43,Qc7,Rb9,
game_001029.pgn,2,27,36,Nbxd7,Mbxd7,
game_001030.pgn,2,32,60,b3,b4,
game_001031.pgn,1,4,100,h3,Rb9,
game_001032.pgn,3,15,83,Rg8,Rg8,
game_001033.pgn,3,11,55,Be7,Be7,
game_001034.pgn,2,24,59,Nc5,Mc5,
game_001035.pgn,4,20,34,Qa4,Qa4,13
game_001036.pgn,1,19,50,Qxe5,Qh8,
game_001037.pgn,4,3,77,d5,d5,73
game_001038.pgn,1,91,98,Rxd5+,Qh8,
game_001039.pgn,3,8,80,Nf3,Nf3,
game_001040.pgn,3,13,43,Bg7,Bg7,
game_001041.pgn,3,13,33,Nbd7,Nbd7,
game_001042.pgn,4,15,21,Bd7,Bd7,5
game_001043.pgn,3,35,68,Be7,Be7,
game_001044.pgn,4,40,51,Bd5,Bd5,10
game_001045.pgn,2,32,73,Qd3,Od3,
game_001046.pgn,2,39,45,Qf4+,Of4+,
game_001047.pgn,1,39,54,b5,Nz5,
game_001048.pgn,1,54,58,Nxe8,Qh8,
game_001049.pgn,4,43,73,h6,h6,29
game_001050.pgn,3,6,45,Nc3,Nc3,
game_001051.pgn,2,4,55,Nf3,Mf3,
game_001052.pgn,4,10,32,Nc3,Nc3,21
game_001053.pgn,1,8,22,Nc3,Bh9,
game_001054.pgn,3,67,73,fxe5,fxe5,
game_001055.pgn,1,86,92,Ke3,Qа9,
game_001056.pgn,1,33,52,d5,Nz5,
game_001057.pgn,4,11,62,Bg4,Bg4,50
game_001058.pgn,1,57,73,Re6,Qh8,
game_001059.pgn,4,66,93,fxg5+,fxg5+,26
game_001060.pgn,2,34,63,Bg5,8g5,
game_001061.pgn,1,51,60,Rc8,Nz5,
game_001062.pgn,3,21,40,Re8,Re8,
game_001063.pgn,2,71,75,Rxe6,Pxe6,
game_001064.pgn,2,35,92,Nxd4,Mxd4,
game_001065.pgn,2,37,51,Bf6,8f6,
game_001066.pgn,4,18,29,Nxh3,Nxh3,10
game_001067.pgn,4,59,63,Qg8,Qg8,3
game_001068.pgn,1,12,53,Nc3,Ka9,
game_001069.pgn,2,5,34,Nc6,Mc6,
game_001070.pgn,1,63,68,Qh2+,Nz5,
game_001071.pgn,1,47,58,h2+,Nz5,
game_001072.pgn,4,25,35,Nf6,Nf6,9
game_001073.pgn,4,28,74,Nh3,Nh3,45
game_001074.pgn,4,67,74,Qa1,Qa1,6
game_001075.pgn,1,44,87,Qc4,Ka9,
game_001076.pgn,1,15,56,Nxd4,Qh8,
game_001077.pgn,2,12,73,cxd5,cxd6,
game_001078.pgn,2,68,79,Ke3,Xe3,
game_001079.pgn,2,23,94,Nd5,Md5,
game_001080.pgn,3,10,39,O-O,O-O,
game_001081.pgn,2,68,89,Rb7,Pb7,
